n,degF,degG,degMAX,degOUT,tINITIALISE,tEVALUATE,tMULTIPLY,tCONSTRUCT,tRETURN,tTOTAL,CORRECTNESS
387121083116233373653498534693,4638,4638,4638,9276,0,1066,12,10921,0,12001,1
387121083116233373653498534693,4638,4638,4638,9276,0,1058,12,10919,0,11991,1
387121083116233373653498534693,4638,4638,4638,9276,0,1058,12,10934,0,12006,1
387121083116233373653498534693,4638,4638,4638,9276,0,1067,12,10918,0,11999,1
387121083116233373653498534693,4638,4638,4638,9276,0,1052,12,10920,0,11986,1
387121083116233373653498534693,4638,4638,4638,9276,0,1060,12,10933,0,12007,1
387121083116233373653498534693,4638,4638,4638,9276,0,1067,12,10919,0,12000,1
387121083116233373653498534693,4638,4638,4638,9276,0,1061,12,10919,0,11994,1
387121083116233373653498534693,4638,4638,4638,9276,0,1055,12,10923,0,11992,1
387121083116233373653498534693,4638,4638,4638,9276,0,1097,12,10916,0,12027,1
387121083116233373653498534693,4638,4638,4638,9276,0,1073,12,10924,0,12011,1
387121083116233373653498534693,4638,4638,4638,9276,0,1058,12,10918,0,11990,1
387121083116233373653498534693,4638,4638,4638,9276,0,1082,12,10925,0,12021,1
387121083116233373653498534693,4638,4638,4638,9276,0,1060,12,10932,0,12006,1
387121083116233373653498534693,4638,4638,4638,9276,0,1059,12,10918,0,11992,1
387121083116233373653498534693,4638,4638,4638,9276,0,1056,12,10866,0,11936,1
387121083116233373653498534693,4638,4638,4638,9276,0,1058,12,10925,0,11997,1
387121083116233373653498534693,4638,4638,4638,9276,0,1060,12,10934,0,12008,1
387121083116233373653498534693,4638,4638,4638,9276,0,1074,12,11055,0,12143,1
387121083116233373653498534693,4638,4638,4638,9276,0,1062,12,10936,0,12012,1
387121083116233373653498534693,4638,4638,4638,9276,0,1072,12,10939,0,12025,1
387121083116233373653498534693,4638,4638,4638,9276,0,1065,12,11142,0,12221,1
387121083116233373653498534693,4638,4638,4638,9276,0,1067,13,10895,0,11977,1
387121083116233373653498534693,4638,4638,4638,9276,0,1062,12,10941,0,12018,1
387121083116233373653498534693,4638,4638,4638,9276,0,1056,12,10944,0,12014,1
387121083116233373653498534693,4638,4638,4638,9276,0,1064,12,10938,0,12016,1
387121083116233373653498534693,4638,4638,4638,9276,0,1063,12,10882,0,11959,1
387121083116233373653498534693,4638,4638,4638,9276,0,1062,12,10967,0,12043,1
387121083116233373653498534693,4638,4638,4638,9276,0,1066,12,10943,0,12023,1
387121083116233373653498534693,4638,4638,4638,9276,0,1063,12,10937,0,12014,1
387121083116233373653498534693,4638,4638,4638,9276,0,1063,12,10951,0,12027,1
387121083116233373653498534693,4638,4638,4638,9276,0,1060,12,10936,0,12010,1
387121083116233373653498534693,4638,4638,4638,9276,0,1065,12,10933,0,12012,1
387121083116233373653498534693,4638,4638,4638,9276,0,1061,12,10935,0,12010,1
387121083116233373653498534693,4638,4638,4638,9276,0,1065,12,10948,0,12026,1
387121083116233373653498534693,4638,4638,4638,9276,0,1058,12,10920,0,11992,1
387121083116233373653498534693,4638,4638,4638,9276,0,1061,12,10927,0,12003,1
387121083116233373653498534693,4638,4638,4638,9276,0,1057,12,10937,0,12008,1
387121083116233373653498534693,4638,4638,4638,9276,0,1087,12,11201,0,12302,1
387121083116233373653498534693,4638,4638,4638,9276,0,1128,12,10858,0,12000,1
387121083116233373653498534693,4638,4638,4638,9276,0,1055,12,10921,0,11990,1
387121083116233373653498534693,4638,4638,4638,9276,0,1061,12,10925,0,12000,1
387121083116233373653498534693,4638,4638,4638,9276,0,1062,12,10929,0,12006,1
387121083116233373653498534693,4638,4638,4638,9276,0,1060,12,10919,0,11993,1
53437079999999999999999994656293,0,1,1,1,0,0,0,0,0,0,1
53437079999999999999999994656293,1,1,1,2,0,0,0,0,0,0,1
53437079999999999999999994656293,2,2,2,4,0,0,0,0,0,0,1
53437079999999999999999994656293,1,4,4,5,0,0,0,0,0,0,1
53437079999999999999999994656293,4,4,4,8,0,0,0,0,0,0,1
53437079999999999999999994656293,8,8,8,16,0,0,0,0,0,0,1
53437079999999999999999994656293,16,16,16,32,0,0,0,0,0,0,1
53437079999999999999999994656293,5,32,32,37,0,0,0,0,0,0,1
53437079999999999999999994656293,32,32,32,64,0,0,0,0,0,0,1
53437079999999999999999994656293,64,64,64,128,0,0,0,2,0,3,1
53437079999999999999999994656293,128,128,128,256,0,1,0,10,0,11,1
53437079999999999999999994656293,256,256,256,512,0,3,0,38,0,42,1
53437079999999999999999994656293,37,512,512,549,0,7,0,42,0,49,1
53437079999999999999999994656293,512,512,512,1024,0,14,0,142,0,158,1
53437079999999999999999994656293,549,1024,1024,1573,0,36,1,340,0,378,1
53437079999999999999999994656293,1024,1024,1024,2048,0,56,2,567,0,626,1
53437079999999999999999994656293,2048,2048,2048,4096,0,221,5,2263,0,2490,1
53437079999999999999999994656293,1573,4096,4096,5669,0,511,8,4334,0,4854,1
53437079999999999999999994656293,4096,4096,4096,8192,0,883,11,9072,0,9968,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1557,18,15847,0,17424,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1534,17,15635,0,17188,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,16117,0,17676,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1538,17,16088,0,17645,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1603,17,15963,1,17585,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1542,18,15956,0,17518,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1537,18,15978,0,17535,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1580,17,15886,0,17485,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1543,18,15960,0,17522,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1565,17,15956,0,17541,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1537,18,16016,0,17573,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,15962,0,17521,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1566,17,15998,0,17583,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1539,17,16008,0,17567,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1538,17,16006,0,17563,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1539,17,15998,0,17556,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,16004,0,17563,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1541,17,15994,0,17555,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1543,17,16003,0,17565,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1551,17,16005,0,17576,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1550,17,15943,0,17513,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,15961,0,17520,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1552,17,16016,0,17587,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,16015,0,17574,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1538,17,16007,0,17565,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1538,17,16002,0,17560,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,15997,0,17556,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1548,17,15999,0,17566,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1544,17,16016,0,17579,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1546,18,16004,0,17570,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1544,17,16029,0,17592,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1552,19,15987,0,17560,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1550,18,16045,0,17615,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1542,18,16039,0,17600,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,18,16034,0,17599,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1544,18,16016,0,17579,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1549,18,16033,0,17601,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1543,18,16038,0,17602,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1548,18,16060,0,17628,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1571,18,16384,0,17975,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1600,18,16517,1,18137,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1569,17,16322,0,17910,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1558,17,16052,0,17630,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1535,17,16036,0,17590,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1537,17,16034,0,17591,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1537,17,16029,0,17585,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1538,17,16029,0,17586,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1538,17,16024,0,17582,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1538,17,16027,0,17584,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1542,17,16026,0,17587,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1542,18,15975,1,17538,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1538,17,15971,0,17528,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1544,18,16055,0,17618,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,16031,0,17591,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1535,17,16023,0,17577,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1536,17,16019,0,17574,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,19,16031,0,17591,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1539,17,16031,0,17589,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1538,17,16025,0,17583,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1544,17,16029,0,17593,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1544,17,16104,0,17667,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1547,17,16407,0,17974,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1630,17,16163,0,17812,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1553,18,16149,0,17722,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1544,17,16022,0,17584,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1542,17,16014,0,17576,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1546,17,16020,0,17585,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1551,17,16019,0,17589,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1547,17,16019,0,17586,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1553,17,16013,0,17585,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1552,17,15969,0,17540,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,17,15963,0,17527,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1550,17,16042,0,17611,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1542,17,16042,0,17603,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1543,17,16039,0,17601,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,16026,0,17585,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1546,17,16019,0,17584,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1547,17,16019,0,17585,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1550,17,16020,0,17589,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1548,17,16053,0,17620,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1583,18,16099,0,17702,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1546,17,15968,0,17533,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1553,17,16041,0,17614,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1543,17,16019,0,17581,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1553,17,16032,0,17604,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1541,17,16020,0,17580,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,17,16016,0,17580,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,17,16021,0,17585,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1549,17,16022,0,17589,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1549,17,16017,0,17585,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1547,17,15976,0,17542,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1546,17,15977,0,17543,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1548,17,16043,0,17611,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,16024,0,17584,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,18,16016,0,17576,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,17,16019,0,17579,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1541,17,16019,0,17579,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,17,16027,0,17591,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1546,17,16039,0,17604,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1552,18,16029,0,17601,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1547,17,15980,0,17546,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,17,15980,0,17544,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1548,17,16048,0,17615,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1543,17,16032,0,17594,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1541,17,16034,0,17594,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1543,17,16029,0,17592,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1544,17,16018,0,17581,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1546,17,16047,0,17613,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1548,17,16028,0,17595,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1559,17,16038,0,17616,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1548,17,16130,1,17697,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1596,19,16302,0,17919,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1580,17,16184,0,17784,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1539,17,16282,0,17840,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1551,17,16660,0,18230,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1646,19,16420,0,18087,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,17,16014,0,17578,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1540,18,15998,0,17559,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,17,16006,0,17571,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1547,17,16003,0,17570,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1553,17,15944,0,17517,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1543,17,15953,0,17515,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1553,17,16021,0,17593,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1539,17,16007,0,17565,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1539,17,16010,0,17568,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1542,17,16014,0,17576,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1542,17,15996,0,17557,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,17,15999,0,17563,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1545,17,16007,0,17571,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1550,17,16003,0,17572,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1549,17,15961,0,17529,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1546,17,15938,0,17504,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1548,17,16031,0,17598,1
53437079999999999999999994656293,5377,5377,5377,10754,0,1544,17,16006,0,17569,1
689960931088884849033689023336009222695077,0,1,1,1,0,0,0,0,0,0,1
689960931088884849033689023336009222695077,1,1,1,2,0,0,0,0,0,0,1
689960931088884849033689023336009222695077,2,2,2,4,0,0,0,0,0,0,1
689960931088884849033689023336009222695077,1,4,4,5,0,0,0,0,0,0,1
689960931088884849033689023336009222695077,4,4,4,8,0,0,0,0,0,0,1
689960931088884849033689023336009222695077,8,8,8,16,0,0,0,0,0,0,1
689960931088884849033689023336009222695077,16,16,16,32,0,0,0,0,0,0,1
689960931088884849033689023336009222695077,5,32,32,37,0,0,0,0,0,0,1
689960931088884849033689023336009222695077,32,32,32,64,0,0,0,0,0,1,1
689960931088884849033689023336009222695077,64,64,64,128,0,0,0,3,0,4,1
689960931088884849033689023336009222695077,37,128,128,165,0,0,0,6,0,7,1
689960931088884849033689023336009222695077,128,128,128,256,0,1,0,14,0,16,1
689960931088884849033689023336009222695077,256,256,256,512,0,6,0,54,0,61,1
689960931088884849033689023336009222695077,512,512,512,1024,0,22,1,205,0,229,1
689960931088884849033689023336009222695077,1024,1024,1024,2048,0,93,3,808,0,905,1
689960931088884849033689023336009222695077,165,2048,2048,2213,0,182,3,944,0,1130,1
689960931088884849033689023336009222695077,2048,2048,2048,4096,0,364,7,3232,0,3604,1
689960931088884849033689023336009222695077,4096,4096,4096,8192,0,1445,16,12946,0,14408,1
689960931088884849033689023336009222695077,2213,8192,8192,10405,0,3135,20,20939,0,24096,1
689960931088884849033689023336009222695077,8192,8192,8192,16384,0,5868,36,51867,1,57774,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7680,43,67459,1,75185,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7739,43,67420,1,75204,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7749,43,67435,1,75230,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7611,43,67451,1,75108,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7596,42,67475,1,75117,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7628,43,67436,1,75110,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7632,43,67782,1,75460,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7854,42,67484,1,75384,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7619,43,67461,1,75125,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7610,43,67439,1,75096,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7648,42,67468,1,75161,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7595,43,67439,1,75079,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7606,43,67464,1,75115,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7609,43,67468,1,75123,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7610,43,67454,1,75110,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7639,43,67457,1,75142,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7625,43,67455,1,75125,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7615,43,67435,1,75095,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7616,43,67414,1,75075,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7608,43,67448,1,75102,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7632,43,67440,1,75117,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7609,42,67669,1,75322,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7619,43,67428,1,75092,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7594,43,67443,1,75083,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7606,42,67477,1,75127,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7741,43,67421,1,75208,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7592,43,67430,1,75067,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7598,42,67432,1,75075,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7608,44,67647,1,75302,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7653,43,67483,1,75181,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7608,42,67443,1,75096,1
